"","ESTAT_MNE","Var","VarID","Value"
"1302","Siemens Ag","officer.position","61","prokurist"
"1303","Siemens Ag","officer.end_date","62","2017-05-10"
"1304","Siemens Ag","officer.name","66","Vinod Philip"
"1305","Siemens Ag","officer.position","67","prokurist"
"1306","Siemens Ag","officer.start_date","68","2017-05-10"
"1307","Siemens Ag","officer.name","72","Bart Peter Korink"
"1308","Siemens Ag","officer.position","73","prokurist"
"1309","Siemens Ag","officer.start_date","74","2016-12-01"
"1310","Siemens Ag","officer.name","78","Clarissa Haller"
"1311","Siemens Ag","officer.position","79","prokurist"
"1312","Siemens Ag","officer.end_date","80","2016-12-01"
"1313","Siemens Ag","officer.name","84","Stefan Halberstadt"
"1314","Siemens Ag","officer.position","85","prokurist"
"1315","Siemens Ag","officer.start_date","86","2016-08-02"
"1316","Siemens Ag","officer.name","90","Holger Doctor Hohmann"
"1317","Siemens Ag","officer.position","91","prokurist"
"1318","Siemens Ag","officer.start_date","92","2016-08-02"
"1319","Siemens Ag","officer.name","96","Jan-Michael Doctor Ahrens"
"1320","Siemens Ag","officer.position","97","prokurist"
"1321","Siemens Ag","officer.start_date","98","2016-04-06"
"1322","Siemens Ag","officer.end_date","99","2018-10-26"
"1323","Siemens Ag","officer.name","103","Wolfgang Bigott"
"1324","Siemens Ag","officer.position","104","prokurist"
"1325","Siemens Ag","officer.start_date","105","2015-06-05"
"1326","Siemens Ag","officer.end_date","106","2016-04-06"
"1327","Siemens Ag","officer.name","110","Karim Amin"
"1328","Siemens Ag","officer.position","111","prokurist"
"1329","Siemens Ag","officer.start_date","112","2015-11-26"
"1330","Siemens Ag","officer.name","116","Hans Winters"
"1331","Siemens Ag","officer.position","117","prokurist"
"1332","Siemens Ag","officer.start_date","118","2015-11-26"
"1333","Siemens Ag","officer.name","122","Anshooman Aga"
"1334","Siemens Ag","officer.position","123","prokurist"
"1335","Siemens Ag","officer.start_date","124","2012-09-14"
"1336","Siemens Ag","officer.end_date","125","2015-11-26"
"1337","Siemens Ag","officer.name","129","Edwin Blos"
"1338","Siemens Ag","officer.position","130","prokurist"
"1339","Siemens Ag","officer.end_date","131","2015-11-26"
"1340","Siemens Ag","officer.name","135","Robert Doctor Sikellis"
"1341","Siemens Ag","officer.position","136","prokurist"
"1342","Siemens Ag","officer.start_date","137","2015-07-16"
"1343","Siemens Ag","officer.name","141","Wolfgang Bayer"
"1344","Siemens Ag","officer.position","142","prokurist"
"1345","Siemens Ag","officer.start_date","143","2007-12-18"
"1346","Siemens Ag","officer.end_date","144","2015-07-16"
"1347","Siemens Ag","officer.name","148","Michael Kickert"
"1348","Siemens Ag","officer.position","149","prokurist"
"1349","Siemens Ag","officer.start_date","150","2015-06-11"
"1350","Siemens Ag","officer.name","154","Sami Doctor Atiya"
"1351","Siemens Ag","officer.position","155","prokurist"
"1352","Siemens Ag","officer.start_date","156","2009-11-06"
"1353","Siemens Ag","officer.end_date","157","2015-06-05"
"1354","Siemens Ag","officer.name","161","Michael Büker"
"1355","Siemens Ag","officer.position","162","prokurist"
"1356","Siemens Ag","officer.start_date","163","2014-11-04"
"1357","Siemens Ag","officer.name","167","Jan-Erik Dehio"
"1358","Siemens Ag","officer.position","168","prokurist"
"1359","Siemens Ag","officer.start_date","169","2014-11-04"
"1360","Siemens Ag","officer.name","173","Jörg Boekholt"
"1361","Siemens Ag","officer.position","174","prokurist"
"1362","Siemens Ag","officer.start_date","175","2011-04-29"
"1363","Siemens Ag","officer.end_date","176","2014-11-04"
"1364","Siemens Ag","officer.name","180","Hans-Jörg Doctor Grundmann"
"1365","Siemens Ag","officer.position","181","prokurist"
"1366","Siemens Ag","officer.end_date","182","2014-06-05"
"1367","Siemens Ag","officer.name","186","Jan-Eric Dehio"
"1368","Siemens Ag","officer.position","187","prokurist"
"1369","Siemens Ag","officer.start_date","188","2014-06-05"
"1370","Siemens Ag","officer.name","192","Peter Rihm"
"1371","Siemens Ag","officer.position","193","prokurist"
"1372","Siemens Ag","officer.start_date","194","2014-06-05"
"1373","Siemens Ag","officer.name","198","Bernd Doctor Dudel"
"1374","Siemens Ag","officer.position","199","prokurist"
"1375","Siemens Ag","officer.start_date","200","2013-11-28"
"1376","Siemens Ag","officer.name","204","Ulrich Doctor Bauer"
"1377","Siemens Ag","officer.position","205","prokurist"
"1378","Siemens Ag","officer.end_date","206","2013-11-28"
"1379","Siemens Ag","officer.name","210","Ralf P Doctor Thomas"
"1380","Siemens Ag","officer.position","211","prokurist"
"1381","Siemens Ag","officer.start_date","212","2006-04-26"
"1382","Siemens Ag","officer.end_date","213","2013-11-28"
"1383","Siemens Ag","officer.name","217","Udo Doctor Niehage"
"1384","Siemens Ag","officer.position","218","prokurist"
"1385","Siemens Ag","officer.start_date","219","2013-12-02"
"1386","Siemens Ag","officer.name","223","Jörn Eickhoff"
"1387","Siemens Ag","officer.position","224","prokurist"
"1388","Siemens Ag","officer.start_date","225","2013-07-30"
"1389","Siemens Ag","officer.name","229","Stephan Doctor Bühler"
"1390","Siemens Ag","officer.position","230","prokurist"
"1391","Siemens Ag","officer.end_date","231","2013-07-30"
"1392","Siemens Ag","officer.name","235","Josef Winter"
"1393","Siemens Ag","officer.position","236","prokurist"
"1394","Siemens Ag","officer.end_date","237","2013-03-27"
"1395","Siemens Ag","officer.name","241","Hans Winters"
"1396","Siemens Ag","officer.position","242","prokurist"
"1397","Siemens Ag","officer.start_date","243","2013-03-27"
"1398","Siemens Ag","officer.name","247","Jürgen Amedick"
"1399","Siemens Ag","officer.position","248","prokurist"
"1400","Siemens Ag","officer.start_date","249","2008-05-27"
"1401","Siemens Ag","officer.end_date","250","2010-05-07"
"1402","Siemens Ag","officer.name","254","Pierre Bauer"
"1403","Siemens Ag","officer.position","255","prokurist"
"1404","Siemens Ag","officer.start_date","256","2010-10-25"
"1405","Siemens Ag","officer.name","260","Ansgar Brockmeyer"
"1406","Siemens Ag","officer.position","261","prokurist"
"1407","Siemens Ag","officer.end_date","262","2013-03-26"
"1408","Siemens Ag","officer.name","266","Aga Anshooman"
"1409","Siemens Ag","officer.position","267","prokurist"
"1410","Siemens Ag","officer.start_date","268","2012-09-14"
"1411","Siemens Ag","officer.name","272","Erich Berner"
"1412","Siemens Ag","officer.position","273","prokurist"
"1413","Siemens Ag","officer.end_date","274","2012-09-14"
"1414","Siemens Ag","officer.name","278","Thomas Miller"
"1415","Siemens Ag","officer.position","279","prokurist"
"1416","Siemens Ag","officer.start_date","280","2012-04-26"
"1417","Siemens Ag","officer.name","284","Reinhold Doctor Achatz"
"1418","Siemens Ag","officer.position","285","prokurist"
"1419","Siemens Ag","officer.start_date","286","2010-10-25"
"1420","Siemens Ag","officer.end_date","287","2012-04-26"
"1421","Siemens Ag","officer.name","291","Sigrid Dengler"
"1422","Siemens Ag","officer.position","292","prokurist"
"1423","Siemens Ag","officer.start_date","293","2011-11-18"
"1424","Siemens Ag","officer.name","297","Andreas Schwab"
"1425","Siemens Ag","officer.position","298","prokurist"
"1426","Siemens Ag","officer.start_date","299","2011-11-18"
"1427","Siemens Ag","officer.name","303","Burkard Wieczorek"
"1428","Siemens Ag","officer.position","304","prokurist"
"1429","Siemens Ag","officer.start_date","305","2011-11-18"
"1430","Siemens Ag","officer.name","309","Frank Doctor Lenhard"
"1431","Siemens Ag","officer.position","310","prokurist"
"1432","Siemens Ag","officer.start_date","311","2011-11-18"
"1433","Siemens Ag","officer.name","315","Thomas Doctor Dalstein"
"1434","Siemens Ag","officer.position","316","prokurist"
"1435","Siemens Ag","officer.end_date","317","2011-11-18"
"1436","Siemens Ag","officer.name","321","Roland Doctor Busch"
"1437","Siemens Ag","officer.position","322","prokurist"
"1438","Siemens Ag","officer.end_date","323","2011-05-20"
"1439","Siemens Ag","officer.name","327","Jens Wegmann"
"1440","Siemens Ag","officer.position","328","prokurist"
"1441","Siemens Ag","officer.start_date","329","2011-04-29"
"1442","Siemens Ag","officer.name","333","Jakob Heigl"
"1443","Siemens Ag","officer.position","334","prokurist"
"1444","Siemens Ag","officer.end_date","335","2011-04-29"
"1445","Siemens Ag","officer.name","339","Andrea Abt"
"1446","Siemens Ag","officer.position","340","prokurist"
"1447","Siemens Ag","officer.start_date","341","2007-06-05"
"1448","Siemens Ag","officer.end_date","342","2011-04-29"
"1449","Siemens Ag","officer.name","346","Michael Axmann"
"1450","Siemens Ag","officer.position","347","prokurist"
"1451","Siemens Ag","officer.start_date","348","2010-10-25"
"1452","Siemens Ag","officer.name","352","Jochen Doctor Schmitz"
"1453","Siemens Ag","officer.position","353","prokurist"
"1454","Siemens Ag","officer.start_date","354","2010-10-25"
"1455","Siemens Ag","officer.name","358","Inge Doctor Preuß"
"1456","Siemens Ag","officer.position","359","prokurist"
"1457","Siemens Ag","officer.start_date","360","2010-10-25"
"1458","Siemens Ag","officer.name","364","Georg Becker"
"1459","Siemens Ag","officer.position","365","prokurist"
"1460","Siemens Ag","officer.end_date","366","2010-10-25"
"1461","Siemens Ag","officer.name","370","Thorsten Gerhard Heins"
"1462","Siemens Ag","officer.position","371","prokurist"
"1463","Siemens Ag","officer.end_date","372","2010-05-28"
"1464","Siemens Ag","officer.name","376","Roland Chalons-Browne"
"1465","Siemens Ag","officer.position","377","prokurist"
"1466","Siemens Ag","officer.start_date","378","2010-05-07"
"1467","Siemens Ag","officer.name","382","Johannes Alefeld"
"1468","Siemens Ag","officer.position","383","prokurist"
"1469","Siemens Ag","officer.start_date","384","2005-10-05"
"1470","Siemens Ag","officer.end_date","385","2009-11-06"
"1471","Siemens Ag","officer.name","389","Ulrich Assmann"
"1472","Siemens Ag","officer.position","390","prokurist"
"1473","Siemens Ag","officer.end_date","391","2009-11-06"
"1474","Siemens Ag","officer.name","395","Tom Blades"
"1475","Siemens Ag","officer.position","396","prokurist"
"1476","Siemens Ag","officer.start_date","397","2009-04-23"
"1477","Siemens Ag","officer.name","401","Nicolas Doctor von Rosty"
"1478","Siemens Ag","officer.position","402","prokurist"
"1479","Siemens Ag","officer.start_date","403","2009-04-23"
"1480","Siemens Ag","officer.name","407","Rainer Doctor Besold"
"1481","Siemens Ag","officer.position","408","prokurist"
"1482","Siemens Ag","officer.end_date","409","2009-04-23"
"1483","Siemens Ag","officer.name","413","Volker Walprecht"
"1484","Siemens Ag","officer.position","414","prokurist"
"1485","Siemens Ag","officer.start_date","415","2008-12-22"
"1486","Siemens Ag","officer.name","419","Joachim Doctor Andres"
"1487","Siemens Ag","officer.position","420","prokurist"
"1488","Siemens Ag","officer.start_date","421","2005-06-16"
"1489","Siemens Ag","officer.end_date","422","2008-12-22"
"1490","Siemens Ag","officer.name","426","Jörg Schestak"
"1491","Siemens Ag","officer.position","427","prokurist"
"1492","Siemens Ag","officer.start_date","428","2008-05-27"
"1493","Siemens Ag","officer.name","432","Roman Doctor Bonn"
"1494","Siemens Ag","officer.position","433","prokurist"
"1495","Siemens Ag","officer.end_date","434","2008-05-27"
"1496","Siemens Ag","officer.name","438","Wolfgang Dehen"
"1497","Siemens Ag","officer.position","439","prokurist"
"1498","Siemens Ag","officer.end_date","440","2008-04-01"
"1499","Siemens Ag","officer.name","444","Godehardt Schneider"
"1500","Siemens Ag","officer.position","445","prokurist"
"1501","Siemens Ag","officer.start_date","446","2007-12-18"
"1502","Siemens Ag","officer.name","450","Gerhard Doctor Angermüller"
"1503","Siemens Ag","officer.position","451","prokurist"
"1504","Siemens Ag","officer.start_date","452","2006-04-26"
"1505","Siemens Ag","officer.end_date","453","2007-12-18"
"1506","Siemens Ag","officer.name","457","Andrea Doctor Abt"
"1507","Siemens Ag","officer.position","458","prokurist"
"1508","Siemens Ag","officer.start_date","459","2007-08-10"
"1509","Siemens Ag","officer.name","463","Stephan Bauer"
"1510","Siemens Ag","officer.position","464","prokurist"
"1511","Siemens Ag","officer.end_date","465","2007-08-10"
"1512","Siemens Ag","officer.name","469","Frank Doctor Anton"
"1513","Siemens Ag","officer.position","470","prokurist"
"1514","Siemens Ag","officer.end_date","471","2007-06-05"
"1515","Siemens Ag","officer.name","475","Michael Kutschenreuter"
"1516","Siemens Ag","officer.position","476","prokurist"
"1517","Siemens Ag","officer.end_date","477","2007-01-08"
"1518","Siemens Ag","officer.name","481","Daniel Germán Fernández"
"1519","Siemens Ag","officer.position","482","prokurist"
"1520","Siemens Ag","officer.start_date","483","2006-10-30"
"1521","Siemens Ag","officer.name","487","Simone Doctor Bohn"
"1522","Siemens Ag","officer.position","488","prokurist"
"1523","Siemens Ag","officer.end_date","489","2006-10-30"
"1524","Siemens Ag","officer.name","493","Josef Kaeser"
"1525","Siemens Ag","officer.position","494","prokurist"
"1526","Siemens Ag","officer.end_date","495","2006-07-03"
"1527","Siemens Ag","officer.name","499","Roland Doctor Alter"
"1528","Siemens Ag","officer.position","500","prokurist"
"1529","Siemens Ag","officer.end_date","501","2006-04-26"
"1530","Siemens Ag","officer.name","505","Janos Gönczöl"
"1531","Siemens Ag","officer.position","506","prokurist"
"1532","Siemens Ag","officer.start_date","507","2005-10-12"
"1533","Siemens Ag","officer.name","511","Michael Doctor Blumenthal"
"1534","Siemens Ag","officer.position","512","prokurist"
"1535","Siemens Ag","officer.end_date","513","2005-10-05"
"1536","Siemens Ag","officer.name","517","Clemens Bast"
"1537","Siemens Ag","officer.position","518","prokurist"
"1538","Siemens Ag","officer.end_date","519","2005-06-16"
"1539","Siemens Ag","officer.name","523","Alia Al Refai"
"1540","Siemens Ag","officer.position","524","prokurist"
"1541","Siemens Ag","officer.start_date","525","2018-10-26"
"1542","Siemens Ag","officer.name","529","Steffen Föhr"
"1543","Siemens Ag","officer.position","530","prokurist"
"1544","Siemens Ag","officer.start_date","531","2019-03-26"
"1545","Siemens Ag","officer.name","535","Birgit Kurz"
"1546","Siemens Ag","officer.position","536","prokurist"
"1547","Siemens Ag","officer.end_date","537","2019-03-26"
"1548","Siemens Ag","officer.name","541","Veronika Bienert"
"1549","Siemens Ag","officer.position","542","prokurist"
"1550","Siemens Ag","officer.start_date","543","2017-05-10"
"1551","Siemens Ag","officer.name","547","Jürgen Amedick"
"1552","Siemens Ag","officer.position","548","prokurist"
"1553","Siemens Ag","officer.start_date","549","2013-03-26"
"1554","Securitas Ab","City1","1",NA
"1555","Securitas Ab","City2","2",NA
"1556","Securitas Ab","Country1","3",NA
"1557","Securitas Ab","Inactive","4",NA
"1558","Securitas Ab","IncorpDate","5",NA
"1559","Securitas Ab","LastUpdate","6","2019-10-14T08:36:53+00:00"
"1560","Securitas Ab","LegalJur","7","se"
"1561","Securitas Ab","Location1","8",NA
"1562","Securitas Ab","Location2","9",NA
"1563","Securitas Ab","Name","10","Securitas AB"
"1564","Securitas Ab","OpenCorpNum","11","556302-7241"
"1565","Securitas Ab","OpenCorpURL","12","https://opencorporates.com/companies/se/556302-7241"
"1566","Securitas Ab","Postal1","13",NA
"1567","Securitas Ab","Predecessor1","14",NA
"1568","Securitas Ab","RegURL","15",NA
"1569","Securitas Ab","Status","16",NA
"1570","Securitas Ab","Type1","17","Aktiebolag"
"1571","Carrefour","City1","1","93 AVENUE DE PARIS, MASSY, ESSONNE, 91300"
"1572","Carrefour","City2","2","93 AVENUE DE PARIS"
"1573","Carrefour","Country1","3","FRANCE"
"1574","Carrefour","Inactive","4","FALSE"
"1575","Carrefour","IncorpDate","5","1963-01-01"
"1576","Carrefour","LastUpdate","6","2020-09-16T22:00:33+00:00"
"1577","Carrefour","LegalJur","7","fr"
"1578","Carrefour","Location1","8","MASSY"
"1579","Carrefour","Location2","9","ESSONNE"
"1580","Carrefour","Name","10","CARREFOUR"
"1581","Carrefour","OpenCorpNum","11","652014051"
"1582","Carrefour","OpenCorpURL","12","https://opencorporates.com/companies/fr/652014051"
"1583","Carrefour","Postal1","13","91300"
"1584","Carrefour","Predecessor1","14",NA
"1585","Carrefour","RegURL","15",NA
"1586","Carrefour","Status","16","Actif"
"1587","Carrefour","Type1","17","SA à conseil d'administration (s.a.i.)"
